Date,Daily_Return_%,Cumulative_Return_%
2022-07-28,0.0,30.016627441010503
2022-07-29,0.0,30.016627441010503
2022-08-02,-2.527325197214384,26.7306844551255
2022-08-03,0.5873011365392145,27.474975205274376
2022-08-04,1.709316468583862,29.65392594978131
2022-08-05,-3.0722388433738272,25.67064767479299
2022-08-09,0.0,25.67064767479299
2022-08-10,0.0,25.67064767479299
2022-08-11,0.0,25.67064767479299
2022-08-12,0.0,25.67064767479299
2022-08-16,-0.4336160561659509,25.125719568587336
2022-08-17,-1.1836553921408386,23.644662241958734
2022-08-18,-2.1669939187337004,20.965289930336684
2022-08-19,3.3626711162884626,25.032954795558695
2022-08-23,-0.1137278973322255,24.890757445097343
2022-08-24,-1.5637394357018959,22.937791419381547
2022-08-25,0.28721751075645086,23.290890283675235
2022-08-26,-0.5832867562883627,22.571750848940543
2022-08-30,0.0,22.571750848940543
2022-08-31,0.0,22.571750848940543
2022-09-01,0.0,22.571750848940543
2022-09-02,0.0,22.571750848940543
2022-09-06,2.4046941009198353,25.519226510999182
2022-09-07,-0.7250519888438112,24.609146862799825
2022-09-08,-0.3516541225104419,24.170953660831707
2022-09-09,0.8207176976473276,25.190046652863618
2022-09-13,1.0949528525565935,26.56081863980606
2022-09-14,0.6034050726589002,27.324493039477282
2022-09-15,-2.3616204435765,24.317571782176863
2022-09-16,-3.077637023929597,20.49152816575832
2022-09-20,0.7553006475026481,21.40160145818013
2022-09-21,-0.3934365314318369,20.923963208300368
2022-09-22,-0.7615661989550561,20.00304717806911
2022-09-23,-0.6185699197665088,19.26074442542236
2022-09-27,0.18063977810260384,19.476176769515963
2022-09-28,0.6041334729194991,20.19797234554508
2022-09-29,-0.8262621817111571,19.204821956870212
2022-09-30,-0.7492769844286371,18.31164766161826
2022-10-04,0.3518664014858898,18.727946598783873
2022-10-05,0.6233875142797274,19.468081793841385
2022-10-06,-0.07114290109214716,19.383088734574105
2022-10-07,0.3213130069781413,19.766682126810565
2022-10-11,3.276647252053244,23.691013825594066
2022-10-12,-0.3641203042542118,23.240629729717188
2022-10-13,0.7132075181818687,24.11959116640421
2022-10-14,-0.7098588083299937,23.238517315646323
2022-10-18,0.0,23.238517315646323
2022-10-19,0.0,23.238517315646323
2022-10-20,0.0,23.238517315646323
2022-10-21,0.0,23.238517315646323
2022-10-25,0.0,23.238517315646323
2022-10-26,0.0,23.238517315646323
2022-10-27,0.0,23.238517315646323
2022-10-28,0.0,23.238517315646323
2022-11-01,-4.773176695586407,17.356125127149657
2022-11-02,3.751309525674494,21.758516628006895
2022-11-03,2.147371202872926,24.373123951121944
2022-11-04,0.5120847259397934,25.010019722049815
2022-11-08,0.7689158373233198,25.971241561933667
2022-11-09,2.800295389607124,29.49880843162336
2022-11-10,-2.212589821801425,26.633530976911125
2022-11-11,-1.4060132386154027,24.85304676684963
2022-11-15,0.0,24.85304676684963
2022-11-16,0.0,24.85304676684963
2022-11-17,0.0,24.85304676684963
2022-11-18,0.0,24.85304676684963
2022-11-22,0.0,24.85304676684963
2022-11-23,0.0,24.85304676684963
2022-11-24,0.0,24.85304676684963
2022-11-25,0.0,24.85304676684963
2022-11-29,0.0,24.85304676684963
2022-11-30,0.0,24.85304676684963
2022-12-01,0.0,24.85304676684963
2022-12-02,0.0,24.85304676684963
2022-12-06,0.0,24.85304676684963
